person_id;household_id;age;employed;sex;socioprofessional_class;has_driving_license;has_pt_subscription;census_person_id;hts_id
1634231;641830;Y35-39;True;female;N;False;False;1634231;16727
2380080;641830;Y45-49;False;female;O;True;False;2380080;20926
2446384;641830;Y45-49;False;female;H;True;False;2446384;43909
2446652;641830;Y45-49;True;female;I;True;False;2446652;24342
2436837;641830;Y45-49;True;female;I;True;False;2436837;48366
1386515;641830;Y35-39;True;female;J;False;True;1386515;4061
1400107;648589;Y35-39;True;female;J;False;False;1400107;16702
1684550;726470;Y35-39;True;female;N;False;False;1684550;16702
2445885;726470;Y45-49;True;female;C;True;False;2445885;16633
2016312;870224;Y40-44;False;female;NAP;False;False;2016312;16702
919928;453420;Y30-34;False;female;G;True;False;919928;34079
1125348;453420;Y30-34;True;female;I;True;False;1125348;22262
893900;453420;Y30-34;False;female;NAP;False;True;893900;4091
922814;468881;Y30-34;False;female;Q;True;False;922814;34079
1125442;468881;Y30-34;True;female;I;True;False;1125442;22501
1798857;763583;Y40-44;True;female;N;True;False;1798857;34079
1763282;763583;Y40-44;True;female;J;True;False;1763282;28618
1766891;763583;Y40-44;False;female;O;True;False;1766891;9765
1858210;814676;Y40-44;False;female;I;True;False;1858210;48115
1861894;814676;Y40-44;False;female;NAP;True;False;1861894;43636
2085996;811360;Y40-44;False;female;NAP;True;False;2085996;4487
1849280;811360;Y40-44;False;female;N;True;False;1849280;25455
2077181;811360;Y40-44;False;female;Q;True;False;2077181;43346
1848737;811360;Y40-44;False;female;F;True;False;1848737;48261
2158057;902419;Y40-44;True;female;O;True;False;2158057;4487
2155998;902419;Y40-44;True;female;U;True;False;2155998;41513
1430193;656118;Y35-39;False;female;NAP;True;False;1430193;25523
2380599;656118;Y45-49;True;female;R;True;False;2380599;43043
2529587;656118;Y45-49;False;female;NAP;False;True;2529587;7120
2379846;656118;Y45-49;False;female;NAP;True;False;2379846;39712
1193424;478085;Y30-34;True;female;F;True;False;1193424;34007
1252923;478085;Y30-34;False;female;NAP;True;False;1252923;16067
1229737;478085;Y30-34;True;female;J;True;False;1229737;17111
939722;478085;Y30-34;False;female;NAP;True;False;939722;44850
1401426;619912;Y35-39;True;female;N;True;False;1401426;34007
1340084;619912;Y35-39;True;female;S;True;False;1340084;32381
951596;473174;Y30-34;False;female;P;True;False;951596;20138
930449;473174;Y30-34;False;female;N;True;False;930449;24630
1230718;473174;Y30-34;False;female;N;True;False;1230718;18176
934512;475258;Y30-34;True;female;E;True;False;934512;20138
936409;475258;Y30-34;False;female;M;True;False;936409;20138
1083136;475258;Y30-34;True;female;S;True;False;1083136;6928
1555956;676715;Y35-39;True;female;D;True;False;1555956;20138
3521532;676715;Y60-64;False;female;NAP;True;False;3521532;43037
1491596;676715;Y35-39;True;female;H;True;False;1491596;27561
1624876;710779;Y35-39;True;female;I;True;False;1624876;20138
2446836;710779;Y45-49;False;female;K;True;True;2446836;43925
2527989;710779;Y45-49;True;female;I;False;False;2527989;16718
1028029;514114;Y30-34;False;female;N;True;False;1028029;19592
1295813;598165;Y35-39;False;female;NAP;True;False;1295813;19592
1422726;653901;Y35-39;False;female;M;True;False;1422726;19592
1709597;731699;Y35-39;True;female;H;True;False;1709597;40610
3247053;731699;Y55-59;True;male;Q;True;False;3247053;41957
1910362;834909;Y40-44;True;female;R;True;False;1910362;40610
2027641;874093;Y40-44;True;female;Q;True;False;2027641;40610
2166825;874093;Y40-44;False;female;G;True;False;2166825;36546
524168;283211;Y25-29;True;female;N;False;False;524168;15528
1342142;283211;Y35-39;True;female;L;True;False;1342142;36375
2103076;893116;Y40-44;True;female;J;False;True;2103076;19621
1398035;648297;Y35-39;True;female;C;True;False;1398035;32566
1004481;440040;Y30-34;False;female;NAP;True;False;1004481;26870
872574;440040;Y30-34;False;female;D;True;False;872574;36334
3706587;440040;Y80-84;False;male;NAP;False;False;3706587;19327
1349972;622300;Y35-39;False;female;O;True;False;1349972;26870
2074845;885774;Y40-44;False;female;F;True;False;2074845;26870
2076541;886239;Y40-44;True;female;O;True;False;2076541;26870
2137271;898194;Y40-44;False;female;Q;True;False;2137271;26870
1800802;789581;Y40-44;True;female;R;True;False;1800802;48439
2696989;789581;Y50-54;True;male;I;True;False;2696989;16225
2711668;789581;Y50-54;False;male;S;True;False;2711668;28438
492349;267788;Y25-29;False;female;O;True;False;492349;28708
1005807;398186;Y30-34;True;female;K;True;False;1005807;22262
815547;398186;Y30-34;False;female;K;True;True;815547;42474
1539388;434690;Y35-39;False;female;G;True;False;1539388;22262
864840;434690;Y30-34;False;male;I;True;False;864840;32763
1399744;584451;Y35-39;False;female;I;True;False;1399744;22262
1266301;584451;Y35-39;True;female;J;True;False;1266301;20809
1510116;683111;Y35-39;False;female;NAP;True;False;1510116;22262
1670369;723012;Y35-39;True;female;K;True;False;1670369;22262
3138230;723012;Y55-59;True;male;C;True;False;3138230;46929
1854578;802112;Y40-44;False;female;O;True;False;1854578;22262
1850960;802112;Y40-44;True;female;C;True;False;1850960;43515
1827667;802112;Y40-44;True;female;N;True;False;1827667;30263
814308;397407;Y30-34;True;female;G;True;False;814308;43636
923166;397407;Y30-34;True;female;S;True;False;923166;48253
1125175;400254;Y30-34;False;female;H;True;False;1125175;43636
1125008;400254;Y30-34;True;female;H;True;True;1125008;37527
819495;400254;Y30-34;True;female;R;True;False;819495;23169
1125816;400254;Y30-34;True;female;K;True;False;1125816;25348
936631;476610;Y30-34;True;female;N;True;False;936631;43636
1670709;717324;Y35-39;True;female;N;True;False;1670709;43636
3139694;717324;Y55-59;True;male;O;True;False;3139694;48903
1672088;717324;Y35-39;False;female;NAP;True;True;1672088;6475
1648847;717324;Y35-39;True;female;O;True;False;1648847;43868
2137621;873299;Y40-44;True;female;R;True;False;2137621;43636
2025451;873299;Y40-44;True;female;C;True;False;2025451;19805
872594;440055;Y30-34;False;female;D;True;False;872594;34681
875782;440055;Y30-34;True;female;L;True;False;875782;9643
943846;440055;Y30-34;False;male;L;True;False;943846;22493
1786991;782064;Y40-44;False;female;NAP;True;False;1786991;34681
1830444;782064;Y40-44;True;female;P;True;False;1830444;18012
1974972;855898;Y40-44;False;female;N;True;False;1974972;34681
2650362;855898;Y50-54;False;male;NAP;True;False;2650362;48122
925479;470207;Y30-34;True;female;N;False;True;925479;46751
928658;470207;Y30-34;False;female;H;True;False;928658;9643
1247697;577047;Y30-34;True;female;A;False;True;1247697;46751
1728733;736466;Y35-39;True;female;O;False;True;1728733;46751
855817;427599;Y30-34;False;female;Q;True;True;855817;5154
946843;427599;Y30-34;True;male;R;True;False;946843;19984
1706514;731028;Y35-39;False;female;M;True;True;1706514;5154
1767662;763505;Y40-44;True;female;P;True;True;1767662;5154
2706202;763505;Y50-54;True;male;H;True;False;2706202;48903
1763197;763505;Y40-44;False;female;J;True;False;1763197;44805
2667115;763505;Y50-54;False;male;R;True;False;2667115;47804
2690541;763505;Y50-54;True;male;O;True;False;2690541;48731
2695166;763505;Y50-54;False;male;A;True;False;2695166;28764
2029397;874638;Y40-44;False;female;G;True;True;2029397;5154
953481;482873;Y30-34;False;female;NAP;True;False;953481;22391
1008886;505317;Y30-34;True;female;N;True;False;1008886;22391
1166250;505317;Y30-34;True;female;M;True;True;1166250;27543
1263905;583725;Y35-39;True;female;C;True;False;1263905;22391
1321582;583725;Y35-39;True;female;J;True;False;1321582;20370
1271092;585650;Y35-39;True;female;R;True;False;1271092;22391
1709200;716108;Y35-39;True;female;C;True;False;1709200;22391
1697104;716108;Y35-39;False;female;NAP;True;False;1697104;38213
1696946;716108;Y35-39;False;female;NAP;True;False;1696946;41954
3151982;716108;Y55-59;False;male;O;True;False;3151982;16540
3351317;716108;Y55-59;False;male;Q;True;False;3351317;24338
1647502;716108;Y35-39;True;female;H;True;True;1647502;15933
1858451;814800;Y40-44;True;female;N;True;False;1858451;22391
2188892;814800;Y40-44;False;female;G;True;False;2188892;16067
2031360;814800;Y40-44;True;female;Q;True;False;2031360;43648
2030889;814800;Y40-44;True;female;O;True;False;2030889;36068
1377609;637808;Y35-39;False;female;G;True;False;1377609;17195
2025791;873429;Y40-44;True;female;G;True;False;2025791;17195
2168501;905826;Y40-44;False;female;S;True;False;2168501;17195
1009549;505614;Y30-34;True;female;Q;False;True;1009549;4829
1167964;505614;Y30-34;False;female;Q;True;True;1167964;17136
1246541;505614;Y30-34;False;female;NAP;True;False;1246541;17354
1829434;802690;Y40-44;True;female;E;True;True;1829434;37527
2188257;802690;Y40-44;True;female;C;True;False;2188257;19664
2031373;802690;Y40-44;True;female;Q;True;False;2031373;22142
2137852;898290;Y40-44;True;female;S;True;True;2137852;37527
959117;484561;Y30-34;False;female;S;True;True;959117;15492
959522;484561;Y30-34;True;female;U;True;False;959522;43226
1448190;586378;Y35-39;False;female;NAP;True;True;1448190;15492
1273228;586378;Y35-39;True;female;C;False;False;1273228;16727
3553507;586378;Y60-64;True;female;J;True;False;3553507;41482
1930226;764932;Y40-44;False;female;S;True;True;1930226;15492
1764777;764932;Y40-44;False;female;N;True;False;1764777;28269
2690256;764932;Y50-54;False;male;O;True;False;2690256;20156
1026203;513771;Y30-34;True;female;F;True;True;1026203;42474
1590778;573779;Y35-39;False;female;NAP;True;True;1590778;42474
1234050;573779;Y30-34;False;male;F;True;False;1234050;44465
3330597;573779;Y55-59;True;female;Q;True;False;3330597;45487
1636278;622335;Y35-39;True;female;Q;True;True;1636278;42474
1350073;622335;Y35-39;True;female;O;True;False;1350073;39945
3701222;622335;Y80-84;False;male;NAP;True;True;3701222;4073
1387349;642367;Y35-39;True;female;N;True;True;1387349;42474
2530084;642367;Y45-49;False;female;NAP;True;False;2530084;28817
1398449;648360;Y35-39;True;female;F;True;True;1398449;42474
1555958;694145;Y35-39;True;female;D;True;True;1555958;42474
1672806;694145;Y35-39;False;female;NAP;True;True;1672806;42474
3452416;694145;Y60-64;True;female;UNK;False;True;3452416;5197
1721499;713344;Y35-39;False;female;NAP;True;True;1721499;42474
1635364;713344;Y35-39;True;female;G;True;False;1635364;28801
1648204;716753;Y35-39;True;female;M;True;True;1648204;42474
1696880;716753;Y35-39;False;female;NAP;True;True;1696880;48712
3064621;716753;Y55-59;False;male;NAP;True;False;3064621;41459
1849154;811560;Y40-44;True;female;I;True;True;1849154;42474
1848959;811560;Y40-44;True;female;H;False;True;1848959;43071
2077206;811560;Y40-44;False;female;Q;True;False;2077206;48716
1878123;823308;Y40-44;True;female;N;True;True;1878123;42474
1908844;833871;Y40-44;True;female;N;True;True;1908844;42474
2174793;833871;Y40-44;False;female;NAP;True;True;2174793;27835
2165785;833871;Y40-44;False;female;NAP;False;True;2165785;31033
2076752;872866;Y40-44;False;female;O;True;True;2076752;42474
2024160;872866;Y40-44;True;female;Q;True;True;2024160;32109
2077306;872866;Y40-44;False;female;Q;True;False;2077306;15638
2149331;900346;Y40-44;True;female;A;True;True;2149331;42474
2152897;900346;Y40-44;False;female;S;True;False;2152897;6782
2151893;900346;Y40-44;False;female;NAP;True;False;2151893;41513
512611;276936;Y25-29;True;female;R;True;False;512611;24772
1498588;276936;Y35-39;True;female;C;True;True;1498588;37051
877406;443873;Y30-34;False;female;NAP;True;False;877406;20421
1756911;740689;Y40-44;False;female;NAP;True;False;1756911;20421
1734341;740689;Y40-44;False;female;C;True;False;1734341;39210
1854003;740689;Y40-44;True;female;N;True;False;1854003;36056
495963;270061;Y25-29;True;female;K;True;False;495963;36518
568523;310052;Y25-29;True;female;O;True;False;568523;36518
1271705;310052;Y35-39;True;female;S;True;False;1271705;27212
1247806;414187;Y30-34;True;female;K;True;False;1247806;6208
839583;414187;Y30-34;True;female;K;True;False;839583;19540
1239219;414187;Y30-34;True;female;G;True;False;1239219;22802
1167406;414187;Y30-34;False;female;O;True;False;1167406;31771
1308784;607153;Y35-39;False;female;Q;True;False;1308784;4636
1800968;789675;Y40-44;False;female;S;True;False;1800968;4636
1044030;517779;Y30-34;False;female;S;True;False;1044030;28269
1041563;517779;Y30-34;True;female;I;True;False;1041563;38115
1093532;517779;Y30-34;True;female;Q;True;False;1093532;47692
806788;390929;Y30-34;True;female;S;True;False;806788;34302
881778;446891;Y30-34;False;female;U;True;False;881778;34302
920072;467988;Y30-34;True;female;H;True;False;920072;34302
1649099;717541;Y35-39;True;female;P;True;False;1649099;34302
1712508;717541;Y35-39;True;female;N;True;True;1712508;37178
1649714;717541;Y35-39;True;female;S;True;False;1649714;15383
1973058;763353;Y40-44;False;female;A;True;False;1973058;34302
1763035;763353;Y40-44;True;female;I;False;True;1763035;34278
2666637;763353;Y50-54;False;male;P;True;False;2666637;26873
1976757;787843;Y40-44;True;female;Q;True;False;1976757;34302
2689280;787843;Y50-54;True;male;J;True;False;2689280;22656
1797652;787843;Y40-44;False;female;I;True;False;1797652;38998
2157477;902851;Y40-44;False;female;NAP;True;False;2157477;34302
2157583;902851;Y40-44;False;female;NAP;True;False;2157583;42262
1228455;482148;Y30-34;False;female;NAP;True;False;1228455;38213
1228581;482148;Y30-34;True;female;C;True;True;1228581;36090
950947;482148;Y30-34;False;female;NAP;False;True;950947;34278
1307885;606568;Y35-39;False;female;N;True;False;1307885;38213
1701110;606568;Y35-39;True;female;O;True;False;1701110;5909
2167948;821560;Y40-44;True;female;O;True;False;2167948;38213
2167010;821560;Y40-44;True;female;I;True;False;2167010;43872
1876148;821560;Y40-44;True;female;A;True;False;1876148;41805
1766407;766334;Y40-44;False;female;NAP;True;False;1766407;19652
1766842;766334;Y40-44;False;female;O;True;False;1766842;37121
2650150;766334;Y50-54;False;male;NAP;True;False;2650150;43541
1200530;477380;Y30-34;True;female;N;True;False;1200530;37147
1046073;477380;Y30-34;False;female;Q;True;False;1046073;39380
938061;477380;Y30-34;False;female;R;True;False;938061;31139
1200062;477380;Y30-34;False;female;I;True;False;1200062;19595
818406;399746;Y30-34;True;female;O;False;False;818406;41797
923593;399746;Y30-34;False;female;UNK;True;False;923593;16609
1059547;521792;Y30-34;True;female;G;False;False;1059547;41797
1697846;586263;Y35-39;True;female;F;False;False;1697846;41797
1273109;586263;Y35-39;False;female;C;True;False;1273109;9754
1683097;586263;Y35-39;False;female;NAP;True;True;1683097;43122
1273454;586263;Y35-39;False;female;G;True;False;1273454;37191
3409992;586263;Y60-64;True;female;S;False;False;3409992;42281
1427922;655288;Y35-39;True;female;L;False;False;1427922;41797
3326465;655288;Y55-59;True;female;N;True;False;3326465;34341
1728202;717042;Y35-39;False;female;I;False;False;1728202;41797
1681998;717042;Y35-39;False;female;NAP;False;False;1681998;37512
1648518;717042;Y35-39;True;female;N;True;False;1648518;36334
1669076;717042;Y35-39;False;female;A;True;False;1669076;19553
1755020;757515;Y40-44;True;female;C;False;False;1755020;41797
1755992;757515;Y40-44;True;female;I;True;False;1755992;40669
1788428;757515;Y40-44;False;female;M;True;False;1788428;19805
1865723;818133;Y40-44;True;female;Q;False;False;1865723;41797
1866440;818414;Y40-44;True;female;T;False;False;1866440;41797
2704536;818414;Y50-54;False;male;C;True;False;2704536;47793
919193;467653;Y30-34;True;female;D;True;False;919193;9754
1124075;467653;Y30-34;True;female;C;False;False;1124075;29843
1059112;467653;Y30-34;True;female;A;True;False;1059112;30311
1121134;467653;Y30-34;False;female;NAP;True;False;1121134;17629
1669587;722486;Y35-39;False;female;F;True;False;1669587;9754
1710717;722486;Y35-39;False;female;NAP;False;True;1710717;5663
1738594;744256;Y40-44;False;female;Q;True;False;1738594;9754
1769228;768588;Y40-44;True;female;S;True;False;1769228;9754
2813900;768588;Y50-54;False;male;H;True;False;2813900;4624
1861411;816195;Y40-44;False;female;NAP;True;False;1861411;9754
2709472;816195;Y50-54;False;male;NAP;True;False;2709472;46690
1953674;822709;Y40-44;True;female;N;True;False;1953674;9754
1952606;822709;Y40-44;False;female;C;True;True;1952606;22965
1877392;822709;Y40-44;True;female;J;True;False;1877392;20370
1877795;822709;Y40-44;True;female;M;True;False;1877795;28281
2025464;822709;Y40-44;True;female;C;False;False;2025464;18100
2183937;834349;Y40-44;False;female;NAP;True;False;2183937;9754
1909493;834349;Y40-44;False;female;O;True;False;1909493;25258
1082868;530427;Y30-34;True;female;Q;True;False;1082868;16067
1132496;530427;Y30-34;False;female;NAP;True;False;1132496;30525
1865072;787904;Y40-44;False;female;P;True;False;1865072;16067
1797762;787904;Y40-44;True;female;I;True;False;1797762;22515
2149851;900625;Y40-44;True;female;G;True;False;2149851;16067
2169103;900625;Y40-44;True;female;I;True;False;2169103;33806
2158424;900625;Y40-44;True;female;Q;False;True;2158424;43071
2163864;905023;Y40-44;True;female;M;True;False;2163864;16067
2169398;905023;Y40-44;True;female;S;True;False;2169398;39137
879871;445632;Y30-34;False;female;Q;True;True;879871;48712
1054909;445632;Y30-34;True;male;C;True;False;1054909;36506
1325339;616649;Y35-39;False;female;NAP;True;True;1325339;48712
1387636;616649;Y35-39;False;female;NAP;True;False;1387636;34286
1704808;730680;Y35-39;False;female;C;True;True;1704808;48712
1736795;742860;Y40-44;True;female;N;True;True;1736795;48712
1787960;742860;Y40-44;True;female;I;True;False;1787960;33806
1739128;744618;Y40-44;True;female;R;True;True;1739128;48712
1855897;744618;Y40-44;False;female;R;True;True;1855897;27835
1951371;802060;Y40-44;False;female;NAP;True;True;1951371;48712
1827432;802060;Y40-44;True;female;N;True;False;1827432;37637
2035455;815306;Y40-44;True;female;M;True;True;2035455;48712
1859595;815306;Y40-44;True;female;UNK;True;False;1859595;15484
775679;376943;Y25-29;False;female;C;True;False;775679;43703
2561351;376943;Y45-49;True;male;UNK;True;False;2561351;15399
818105;399611;Y30-34;False;female;O;True;False;818105;27212
1782219;778374;Y40-44;True;female;R;True;False;1782219;27212
2666035;778374;Y50-54;True;male;N;True;False;2666035;22382
499428;271986;Y25-29;True;female;U;True;False;499428;26866
874848;441911;Y30-34;False;female;J;True;False;874848;25455
1026156;441911;Y30-34;True;female;E;True;True;1026156;38371
880254;445893;Y30-34;True;female;Q;True;False;880254;25455
1052861;445893;Y30-34;True;female;Q;True;False;1052861;48722
1385407;641030;Y35-39;True;female;C;True;False;1385407;25455
2526624;641030;Y45-49;True;female;N;True;False;2526624;34000
508688;274825;Y25-29;False;male;NAP;False;True;508688;41786
508863;274970;Y25-29;False;female;A;True;False;508863;30450
1125605;467786;Y30-34;False;female;I;True;False;1125605;26889
919547;467786;Y30-34;True;female;G;True;False;919547;20398
1230663;473826;Y30-34;False;female;N;True;False;1230663;26889
931755;473826;Y30-34;False;female;Q;True;False;931755;25760
1222799;473826;Y30-34;False;female;NAP;True;False;1222799;35971
1124899;522145;Y30-34;False;female;G;True;False;1124899;26889
1061174;522145;Y30-34;True;female;O;True;False;1061174;47871
1780757;776778;Y40-44;True;female;O;True;False;1780757;26889
2708946;776778;Y50-54;False;male;NAP;True;False;2708946;37472
2666741;776778;Y50-54;True;male;P;True;False;2666741;26927
1866041;776778;Y40-44;False;female;S;True;False;1866041;23125
1779803;776778;Y40-44;True;female;M;True;False;1779803;19312
1438923;568566;Y35-39;False;female;I;False;True;1438923;4091
1211372;568566;Y30-34;False;male;NAP;True;False;1211372;25268
3301241;568566;Y55-59;True;female;G;True;False;3301241;43909
1541722;690112;Y35-39;True;female;S;False;True;1541722;4091
1779830;776795;Y40-44;False;female;M;False;True;1779830;4091
1828942;802464;Y40-44;False;female;S;False;True;1828942;4091
1860096;815545;Y40-44;False;female;NAP;False;True;1860096;4091
2126688;815545;Y40-44;True;female;UNK;False;False;2126688;20802
1898927;829594;Y40-44;True;female;S;False;True;1898927;4091
1977249;829594;Y40-44;True;female;S;True;False;1977249;20457
1228103;571440;Y30-34;False;female;NAP;True;False;1228103;4311
1223467;571440;Y30-34;False;female;NAP;True;False;1223467;24630
1259769;580190;Y35-39;False;female;S;True;False;1259769;36830
1429207;580190;Y35-39;False;female;S;False;True;1429207;43071
3327328;580190;Y55-59;True;female;UNK;True;False;3327328;37452
1269260;585200;Y35-39;True;female;O;True;False;1269260;36830
1441067;585200;Y35-39;True;female;O;True;False;1441067;20326
1343449;585200;Y35-39;False;female;Q;False;True;1343449;43071
1683585;726154;Y35-39;False;female;NAP;True;False;1683585;36830
2168129;822910;Y40-44;True;female;Q;True;False;2168129;36830
1877633;822910;Y40-44;True;female;L;True;False;1877633;18796
2135185;822910;Y40-44;False;female;I;True;False;2135185;18012
2073463;885422;Y40-44;True;female;I;True;False;2073463;36830
1127192;396657;Y30-34;False;female;P;True;False;1127192;19664
813203;396657;Y30-34;True;female;A;True;False;813203;22802
919798;467884;Y30-34;False;female;G;True;False;919798;19664
1127374;467884;Y30-34;True;female;Q;True;False;1127374;39174
1125005;467884;Y30-34;True;female;H;False;True;1125005;43071
1387202;642273;Y35-39;True;female;N;True;False;1387202;19664
2437305;642273;Y45-49;False;female;N;True;False;2437305;43043
930547;473228;Y30-34;False;female;N;True;True;930547;48761
1228659;473228;Y30-34;True;female;C;True;False;1228659;43868
804433;389014;Y30-34;True;female;N;True;False;804433;48229
1023691;512216;Y30-34;False;female;H;True;False;1023691;48229
2163385;832833;Y40-44;False;female;G;True;False;2163385;39213
2149836;832833;Y40-44;True;female;G;True;False;2149836;20021
1907553;832833;Y40-44;True;female;J;True;False;1907553;20021
512087;276693;Y25-29;False;female;P;True;False;512087;19172
1294901;276693;Y35-39;False;female;NAP;True;False;1294901;22501
1642898;276693;Y35-39;False;female;NAP;True;False;1642898;36437
877482;443930;Y30-34;False;female;NAP;True;False;877482;22501
1995483;863554;Y40-44;True;female;Q;True;False;1995483;22501
2186905;902983;Y40-44;True;female;G;True;False;2186905;22501
2166182;902983;Y40-44;False;female;NAP;True;False;2166182;43085
2157948;902983;Y40-44;False;female;O;True;False;2157948;37121
3527739;606786;Y60-64;True;female;N;False;False;3527739;22268
1308202;606786;Y35-39;False;female;O;True;False;1308202;39174
513873;277542;Y25-29;False;female;NAP;True;True;513873;40200
2212730;919077;Y45-49;False;male;R;True;False;2212730;48122
2496716;919077;Y45-49;False;male;NAP;True;False;2496716;44502
2289412;964663;Y45-49;False;male;N;True;False;2289412;48122
3383826;1243493;Y55-59;True;male;F;True;False;3383826;48122
3111801;1243493;Y55-59;False;male;O;True;False;3111801;19746
3148528;1243493;Y55-59;False;male;J;True;True;3148528;17896
3353444;1314243;Y55-59;False;male;NAP;True;False;3353444;48122
3358970;1315527;Y55-59;True;male;I;True;False;3358970;48122
3138968;733090;Y55-59;False;male;H;True;False;3138968;45325
1712720;733090;Y35-39;False;female;N;True;False;1712720;22802
3070526;1211796;Y55-59;True;male;N;True;False;3070526;41516
3056028;1211796;Y55-59;False;male;M;True;False;3056028;17739
3250943;1211796;Y55-59;True;male;M;True;False;3250943;39223
2247576;943270;Y45-49;True;male;R;True;False;2247576;37689
2349495;943270;Y45-49;False;male;N;True;False;2349495;26151
2736399;1119701;Y50-54;False;male;C;True;False;2736399;37689
2854939;1119701;Y50-54;False;male;NAP;True;False;2854939;32496
2960736;1146360;Y50-54;False;male;K;True;False;2960736;41410
2803839;1146360;Y50-54;True;male;O;True;False;2803839;47552
2849397;1146360;Y50-54;False;male;M;True;False;2849397;19239
2837804;1156619;Y50-54;False;male;C;True;False;2837804;41410
2881008;1156619;Y50-54;True;male;H;True;False;2881008;33469
2839685;1156619;Y50-54;True;male;N;True;True;2839685;40112
2859891;1162887;Y50-54;True;male;H;True;False;2859891;41410
3308944;1307740;Y55-59;True;male;O;True;False;3308944;41410
520900;281650;Y25-29;True;female;C;True;False;520900;46713
1059896;387915;Y30-34;True;female;H;True;False;1059896;24679
803222;387915;Y30-34;False;female;G;True;False;803222;48788
1062419;387915;Y30-34;False;female;UNK;True;True;1062419;29589
1634130;616386;Y35-39;True;female;M;True;False;1634130;24679
1325060;616386;Y35-39;False;female;NAP;True;False;1325060;42489
2529572;616386;Y45-49;False;female;NAP;True;False;2529572;16456
1879787;824521;Y40-44;False;female;UNK;True;False;1879787;24679
2190020;909870;Y40-44;True;female;O;False;True;2190020;4516
2191195;909870;Y40-44;True;female;UNK;True;False;2191195;41805
877885;444229;Y30-34;False;female;NAP;True;False;877885;17111
1765787;765805;Y40-44;False;female;NAP;True;False;1765787;17111
2744087;765805;Y50-54;True;male;K;False;True;2744087;5038
1047187;519859;Y30-34;True;female;R;True;False;1047187;47704
1120711;545684;Y30-34;False;female;NAP;True;False;1120711;47704
1200852;547528;Y30-34;True;female;O;True;False;1200852;47704
1132587;547528;Y30-34;False;female;NAP;True;False;1132587;20398
2031189;863466;Y40-44;False;female;P;True;False;2031189;47704
1995213;863466;Y40-44;True;female;N;True;False;1995213;22807
2016067;793039;Y40-44;False;female;NAP;True;False;2016067;19726
1807453;793039;Y40-44;True;female;H;True;False;1807453;37347
2075150;812532;Y40-44;False;female;G;True;False;2075150;19726
1850110;812532;Y40-44;True;female;O;True;False;1850110;43226
2138442;812532;Y40-44;False;female;I;True;False;2138442;32400
1908950;832153;Y40-44;False;female;N;True;False;1908950;24300
1906791;832153;Y40-44;False;female;G;True;False;1906791;9411
2150887;832153;Y40-44;False;female;M;True;False;2150887;37564
1787452;782276;Y40-44;True;female;G;True;False;1787452;16091
923071;468951;Y30-34;True;female;S;True;False;923071;4658
1121001;468951;Y30-34;False;female;NAP;True;False;1121001;20986
1786132;781425;Y40-44;False;female;NAP;True;False;1786132;45472
1863315;781425;Y40-44;True;female;I;True;False;1863315;36546
2688011;781425;Y50-54;True;male;F;True;False;2688011;7141
2704548;781425;Y50-54;False;male;C;True;False;2704548;24726
1423152;654042;Y35-39;False;female;N;True;False;1423152;39937
3331302;654042;Y55-59;False;female;NAP;True;True;3331302;16334
1757452;758923;Y40-44;False;female;NAP;True;False;1757452;39937
1854927;758923;Y40-44;True;female;P;True;False;1854927;20021
840913;415075;Y30-34;False;female;NAP;True;False;840913;41821
873113;415075;Y30-34;False;female;G;True;False;873113;44050
980687;415075;Y30-34;False;male;NAP;True;True;980687;47997
906576;428842;Y30-34;True;female;P;True;False;906576;41821
857137;428842;Y30-34;False;female;F;True;False;857137;17619
989547;428842;Y30-34;True;female;N;True;False;989547;39964
1022935;511518;Y30-34;False;female;A;True;False;1022935;41821
1044042;511518;Y30-34;True;female;U;True;False;1044042;44373
1042194;511518;Y30-34;False;female;L;False;False;1042194;37512
1089317;511518;Y30-34;False;female;S;True;False;1089317;48356
1166835;558542;Y30-34;False;female;NAP;True;False;1166835;41821
1240007;558542;Y30-34;False;female;J;True;False;1240007;44050
1684392;726418;Y35-39;False;female;I;True;False;1684392;41821
2323077;726418;Y45-49;False;female;NAP;True;False;2323077;31575
2379796;726418;Y45-49;False;female;NAP;False;False;2379796;7226
1767131;766940;Y40-44;True;female;O;True;False;1767131;41821
2746303;766940;Y50-54;False;male;R;True;False;2746303;31152
1199945;566201;Y30-34;True;female;I;True;False;1199945;44373
1220910;566201;Y30-34;False;female;NAP;True;False;1220910;28485
1242202;575770;Y30-34;True;female;R;True;False;1242202;44373
1907671;832931;Y40-44;False;female;J;True;False;1907671;44373
2165262;832931;Y40-44;True;female;R;True;False;2165262;36546
2175018;832931;Y40-44;True;female;O;True;False;2175018;20021
2150197;893260;Y40-44;False;female;I;True;False;2150197;44373
2183771;893260;Y40-44;False;female;NAP;True;False;2183771;39964
2103926;893260;Y40-44;False;female;NAP;True;False;2103926;19595
1541351;590023;Y35-39;True;female;Q;True;False;1541351;9411
1539154;590023;Y35-39;False;female;F;True;False;1539154;16481
1277909;590023;Y35-39;False;female;N;True;False;1277909;25750
1559226;695610;Y35-39;False;female;P;True;False;1559226;9411
3555373;695610;Y60-64;True;female;S;True;False;3555373;37317
1697987;729083;Y35-39;False;female;F;True;False;1697987;9411
1708112;729083;Y35-39;True;female;S;False;False;1708112;17350
1706632;731060;Y35-39;True;female;N;True;False;1706632;9411
1389033;643377;Y35-39;True;female;R;False;False;1389033;29371
